game_time_et,type,away_team_id,stadiumID,gameDate,gameID,local_gamE_time,gameday_sw,home_team_id,game_pk
07:10 PM,R,109,2602,2012/07/16,2012/07/16/gid_2012_07_16_arimlb_cinmlb_1/,19:10,P,113,319065
08:10 PM,R,110,3312,2012/07/16,2012/07/16/gid_2012_07_16_balmlb_minmlb_1/,19:10,P,142,319066
07:10 PM,R,145,3,2012/07/16,2012/07/16/gid_2012_07_16_chamlb_bosmlb_1/,19:10,P,111,319067
07:10 PM,R,114,12,2012/07/16,2012/07/16/gid_2012_07_16_clemlb_tbamlb_1/,19:10,P,139,319068
10:05 PM,R,117,2680,2012/07/16,2012/07/16/gid_2012_07_16_houmlb_sdnmlb_1/,19:05,P,135,319069
10:10 PM,R,143,22,2012/07/16,2012/07/16/gid_2012_07_16_phimlb_lanmlb_1/,19:10,P,119,319070
08:40 PM,R,134,19,2012/07/16,2012/07/16/gid_2012_07_16_pitmlb_colmlb_1/,18:40,P,115,319071
08:10 PM,R,136,7,2012/07/16,2012/07/16/gid_2012_07_16_seamlb_kcamlb_1/,19:10,P,118,319072
08:10 PM,R,138,32,2012/07/16,2012/07/16/gid_2012_07_16_slnmlb_milmlb_1/,19:10,P,158,319073
07:05 PM,R,141,3313,2012/07/16,2012/07/16/gid_2012_07_16_tormlb_nyamlb_1/,19:05,P,147,319075
07:10 PM,R,120,4169,2012/07/16,2012/07/16/gid_2012_07_16_wasmlb_miamlb_1/,19:10,P,146,319076
07:05 PM,R,108,2394,2012/07/17,2012/07/17/gid_2012_07_17_anamlb_detmlb_1/,19:05,P,116,319077
07:10 PM,R,109,2602,2012/07/17,2012/07/17/gid_2012_07_17_arimlb_cinmlb_1/,19:10,P,113,319078
08:10 PM,R,110,3312,2012/07/17,2012/07/17/gid_2012_07_17_balmlb_minmlb_1/,19:10,P,142,319079
07:10 PM,R,145,3,2012/07/17,2012/07/17/gid_2012_07_17_chamlb_bosmlb_1/,19:10,P,111,319080
07:10 PM,R,114,12,2012/07/17,2012/07/17/gid_2012_07_17_clemlb_tbamlb_1/,19:10,P,139,319081
10:05 PM,R,117,2680,2012/07/17,2012/07/17/gid_2012_07_17_houmlb_sdnmlb_1/,19:05,P,135,319083
08:05 PM,R,146,17,2012/07/17,2012/07/17/gid_2012_07_17_miamlb_chnmlb_1/,19:05,P,112,319082
07:05 PM,R,121,3309,2012/07/17,2012/07/17/gid_2012_07_17_nynmlb_wasmlb_1/,19:05,P,120,319084
10:10 PM,R,143,22,2012/07/17,2012/07/17/gid_2012_07_17_phimlb_lanmlb_1/,19:10,P,119,319085
08:40 PM,R,134,19,2012/07/17,2012/07/17/gid_2012_07_17_pitmlb_colmlb_1/,18:40,P,115,319086
08:10 PM,R,136,7,2012/07/17,2012/07/17/gid_2012_07_17_seamlb_kcamlb_1/,19:10,P,118,319087
07:10 PM,R,137,16,2012/07/17,2012/07/17/gid_2012_07_17_sfnmlb_atlmlb_1/,19:10,P,144,319088
08:10 PM,R,138,32,2012/07/17,2012/07/17/gid_2012_07_17_slnmlb_milmlb_1/,19:10,P,158,319089
10:05 PM,R,140,10,2012/07/17,2012/07/17/gid_2012_07_17_texmlb_oakmlb_1/,19:05,P,133,319090
07:05 PM,R,141,3313,2012/07/17,2012/07/17/gid_2012_07_17_tormlb_nyamlb_1/,19:05,P,147,319091
07:05 PM,R,108,2394,2012/07/18,2012/07/18/gid_2012_07_18_anamlb_detmlb_1/,19:05,P,116,319092
07:10 PM,R,109,2602,2012/07/18,2012/07/18/gid_2012_07_18_arimlb_cinmlb_1/,19:10,P,113,319093
08:10 PM,R,110,3312,2012/07/18,2012/07/18/gid_2012_07_18_balmlb_minmlb_1/,19:10,P,142,319094
07:10 PM,R,145,3,2012/07/18,2012/07/18/gid_2012_07_18_chamlb_bosmlb_1/,19:10,P,111,319095
07:10 PM,R,114,12,2012/07/18,2012/07/18/gid_2012_07_18_clemlb_tbamlb_1/,19:10,P,139,319096
03:35 PM,R,117,2680,2012/07/18,2012/07/18/gid_2012_07_18_houmlb_sdnmlb_1/,12:35,P,135,319098
08:05 PM,R,146,17,2012/07/18,2012/07/18/gid_2012_07_18_miamlb_chnmlb_1/,19:05,P,112,319097
07:05 PM,R,121,3309,2012/07/18,2012/07/18/gid_2012_07_18_nynmlb_wasmlb_1/,19:05,P,120,319099
03:10 PM,R,143,22,2012/07/18,2012/07/18/gid_2012_07_18_phimlb_lanmlb_1/,12:10,P,119,319100
03:10 PM,R,134,19,2012/07/18,2012/07/18/gid_2012_07_18_pitmlb_colmlb_1/,13:10,P,115,319101
08:10 PM,R,136,7,2012/07/18,2012/07/18/gid_2012_07_18_seamlb_kcamlb_1/,19:10,P,118,319102
07:10 PM,R,137,16,2012/07/18,2012/07/18/gid_2012_07_18_sfnmlb_atlmlb_1/,19:10,P,144,319103
02:10 PM,R,138,32,2012/07/18,2012/07/18/gid_2012_07_18_slnmlb_milmlb_1/,13:10,P,158,319104
03:35 PM,R,140,10,2012/07/18,2012/07/18/gid_2012_07_18_texmlb_oakmlb_1/,12:35,P,133,319105
01:05 PM,R,141,3313,2012/07/18,2012/07/18/gid_2012_07_18_tormlb_nyamlb_1/,13:05,P,147,319106
01:05 PM,R,108,2394,2012/07/19,2012/07/19/gid_2012_07_19_anamlb_detmlb_1/,13:05,P,116,319107
12:35 PM,R,109,2602,2012/07/19,2012/07/19/gid_2012_07_19_arimlb_cinmlb_1/,12:35,P,113,319108
01:10 PM,R,110,3312,2012/07/19,2012/07/19/gid_2012_07_19_balmlb_minmlb_1/,12:10,P,142,319109
07:10 PM,R,145,3,2012/07/19,2012/07/19/gid_2012_07_19_chamlb_bosmlb_1/,19:10,P,111,319110
12:10 PM,R,114,12,2012/07/19,2012/07/19/gid_2012_07_19_clemlb_tbamlb_1/,12:10,P,139,319111
10:05 PM,R,117,2680,2012/07/19,2012/07/19/gid_2012_07_19_houmlb_sdnmlb_1/,19:05,P,135,319113
02:20 PM,R,146,17,2012/07/19,2012/07/19/gid_2012_07_19_miamlb_chnmlb_1/,13:20,P,112,319112
10:05 PM,R,147,10,2012/07/19,2012/07/19/gid_2012_07_19_nyamlb_oakmlb_1/,19:05,P,133,319114
12:35 PM,R,121,3309,2012/07/19,2012/07/19/gid_2012_07_19_nynmlb_wasmlb_1/,12:35,P,120,319115
02:10 PM,R,136,7,2012/07/19,2012/07/19/gid_2012_07_19_seamlb_kcamlb_1/,13:10,P,118,319116
12:10 PM,R,137,16,2012/07/19,2012/07/19/gid_2012_07_19_sfnmlb_atlmlb_1/,12:10,P,144,319117
07:05 PM,R,144,3309,2012/07/20,2012/07/20/gid_2012_07_20_atlmlb_wasmlb_1/,19:05,P,120,319118
07:05 PM,R,110,5,2012/07/20,2012/07/20/gid_2012_07_20_balmlb_clemlb_1/,19:05,P,114,319119
07:05 PM,R,145,2394,2012/07/20,2012/07/20/gid_2012_07_20_chamlb_detmlb_1/,19:05,P,116,319120
08:15 PM,R,112,2889,2012/07/20,2012/07/20/gid_2012_07_20_chnmlb_slnmlb_1/,19:15,P,138,319121
10:05 PM,R,115,2680,2012/07/20,2012/07/20/gid_2012_07_20_colmlb_sdnmlb_1/,19:05,P,135,319122
09:40 PM,R,117,15,2012/07/20,2012/07/20/gid_2012_07_20_houmlb_arimlb_1/,18:40,P,109,319124
07:10 PM,R,119,3289,2012/07/20,2012/07/20/gid_2012_07_20_lanmlb_nynmlb_1/,19:10,P,121,319125
07:05 PM,R,146,31,2012/07/20,2012/07/20/gid_2012_07_20_miamlb_pitmlb_1/,19:05,P,134,319123
07:10 PM,R,158,2602,2012/07/20,2012/07/20/gid_2012_07_20_milmlb_cinmlb_1/,19:10,P,113,319126
08:10 PM,R,142,7,2012/07/20,2012/07/20/gid_2012_07_20_minmlb_kcamlb_1/,19:10,P,118,319127
10:05 PM,R,147,10,2012/07/20,2012/07/20/gid_2012_07_20_nyamlb_oakmlb_1/,19:05,P,133,319128
07:10 PM,R,136,12,2012/07/20,2012/07/20/gid_2012_07_20_seamlb_tbamlb_1/,19:10,P,139,319129
07:05 PM,R,137,2681,2012/07/20,2012/07/20/gid_2012_07_20_sfnmlb_phimlb_1/,19:05,P,143,319130
10:05 PM,R,140,1,2012/07/20,2012/07/20/gid_2012_07_20_texmlb_anamlb_1/,19:05,P,108,319131
07:10 PM,R,141,3,2012/07/20,2012/07/20/gid_2012_07_20_tormlb_bosmlb_1/,19:10,P,111,319132
01:05 PM,R,144,3309,2012/07/21,2012/07/21/gid_2012_07_21_atlmlb_wasmlb_1/,13:05,P,120,318501
07:05 PM,R,144,3309,2012/07/21,2012/07/21/gid_2012_07_21_atlmlb_wasmlb_2/,19:05,P,120,319133
07:05 PM,R,110,5,2012/07/21,2012/07/21/gid_2012_07_21_balmlb_clemlb_1/,19:05,P,114,319134
04:05 PM,R,145,2394,2012/07/21,2012/07/21/gid_2012_07_21_chamlb_detmlb_1/,16:05,P,116,319135
07:15 PM,R,112,2889,2012/07/21,2012/07/21/gid_2012_07_21_chnmlb_slnmlb_1/,18:15,P,138,319136
08:35 PM,R,115,2680,2012/07/21,2012/07/21/gid_2012_07_21_colmlb_sdnmlb_1/,17:35,P,135,319137
08:10 PM,R,117,15,2012/07/21,2012/07/21/gid_2012_07_21_houmlb_arimlb_1/,17:10,P,109,319139
01:10 PM,R,119,3289,2012/07/21,2012/07/21/gid_2012_07_21_lanmlb_nynmlb_1/,13:10,P,121,319140
07:05 PM,R,146,31,2012/07/21,2012/07/21/gid_2012_07_21_miamlb_pitmlb_1/,19:05,P,134,319138
07:10 PM,R,158,2602,2012/07/21,2012/07/21/gid_2012_07_21_milmlb_cinmlb_1/,19:10,P,113,319141
07:10 PM,R,142,7,2012/07/21,2012/07/21/gid_2012_07_21_minmlb_kcamlb_1/,18:10,P,118,319142
09:05 PM,R,147,10,2012/07/21,2012/07/21/gid_2012_07_21_nyamlb_oakmlb_1/,18:05,P,133,319143
07:10 PM,R,136,12,2012/07/21,2012/07/21/gid_2012_07_21_seamlb_tbamlb_1/,19:10,P,139,319144
04:05 PM,R,137,2681,2012/07/21,2012/07/21/gid_2012_07_21_sfnmlb_phimlb_1/,16:05,P,143,319145
04:05 PM,R,140,1,2012/07/21,2012/07/21/gid_2012_07_21_texmlb_anamlb_1/,13:05,P,108,319146
07:10 PM,R,141,3,2012/07/21,2012/07/21/gid_2012_07_21_tormlb_bosmlb_1/,19:10,P,111,319147
07:10 PM,R,141,3,2012/07/21,2012/07/21/gid_2012_07_21_tormlb_bosmlb_1_bak0/,19:10,P,111,319147
01:35 PM,R,144,3309,2012/07/22,2012/07/22/gid_2012_07_22_atlmlb_wasmlb_1/,13:35,P,120,319148
03:05 PM,R,110,5,2012/07/22,2012/07/22/gid_2012_07_22_balmlb_clemlb_1/,15:05,P,114,319149
01:05 PM,R,145,2394,2012/07/22,2012/07/22/gid_2012_07_22_chamlb_detmlb_1/,13:05,P,116,319150
02:15 PM,R,112,2889,2012/07/22,2012/07/22/gid_2012_07_22_chnmlb_slnmlb_1/,13:15,P,138,319151
04:05 PM,R,115,2680,2012/07/22,2012/07/22/gid_2012_07_22_colmlb_sdnmlb_1/,13:05,P,135,319152
04:10 PM,R,117,15,2012/07/22,2012/07/22/gid_2012_07_22_houmlb_arimlb_1/,13:10,P,109,319154
01:10 PM,R,119,3289,2012/07/22,2012/07/22/gid_2012_07_22_lanmlb_nynmlb_1/,13:10,P,121,319155
01:35 PM,R,146,31,2012/07/22,2012/07/22/gid_2012_07_22_miamlb_pitmlb_1/,13:35,P,134,319153
01:10 PM,R,158,2602,2012/07/22,2012/07/22/gid_2012_07_22_milmlb_cinmlb_1/,13:10,P,113,319156
02:10 PM,R,142,7,2012/07/22,2012/07/22/gid_2012_07_22_minmlb_kcamlb_1/,13:10,P,118,319157
04:05 PM,R,147,10,2012/07/22,2012/07/22/gid_2012_07_22_nyamlb_oakmlb_1/,13:05,P,133,319158
01:40 PM,R,136,12,2012/07/22,2012/07/22/gid_2012_07_22_seamlb_tbamlb_1/,13:40,P,139,319159
01:35 PM,R,137,2681,2012/07/22,2012/07/22/gid_2012_07_22_sfnmlb_phimlb_1/,13:35,P,143,319160
08:00 PM,R,140,1,2012/07/22,2012/07/22/gid_2012_07_22_texmlb_anamlb_1/,17:00,P,108,319161
01:35 PM,R,141,3,2012/07/22,2012/07/22/gid_2012_07_22_tormlb_bosmlb_1/,13:35,P,111,319162
07:10 PM,R,144,4169,2012/07/23,2012/07/23/gid_2012_07_23_atlmlb_miamlb_1/,19:10,P,146,319163
07:05 PM,R,110,5,2012/07/23,2012/07/23/gid_2012_07_23_balmlb_clemlb_1/,19:05,P,114,319164
08:05 PM,R,111,13,2012/07/23,2012/07/23/gid_2012_07_23_bosmlb_texmlb_1/,19:05,P,140,319165
07:05 PM,R,112,31,2012/07/23,2012/07/23/gid_2012_07_23_chnmlb_pitmlb_1/,19:05,P,134,319166
08:05 PM,R,113,2392,2012/07/23,2012/07/23/gid_2012_07_23_cinmlb_houmlb_1/,19:05,P,117,319167
09:40 PM,R,115,15,2012/07/23,2012/07/23/gid_2012_07_23_colmlb_arimlb_1/,18:40,P,109,319168
10:05 PM,R,118,1,2012/07/23,2012/07/23/gid_2012_07_23_kcamlb_anamlb_1/,19:05,P,108,319169
08:15 PM,R,119,2889,2012/07/23,2012/07/23/gid_2012_07_23_lanmlb_slnmlb_1/,19:15,P,138,319170
07:05 PM,R,158,2681,2012/07/23,2012/07/23/gid_2012_07_23_milmlb_phimlb_1/,19:05,P,143,319171
08:10 PM,R,142,4,2012/07/23,2012/07/23/gid_2012_07_23_minmlb_chamlb_1/,19:10,P,145,319172
10:10 PM,R,147,680,2012/07/23,2012/07/23/gid_2012_07_23_nyamlb_seamlb_1/,19:10,P,136,319173
10:15 PM,R,135,2395,2012/07/23,2012/07/23/gid_2012_07_23_sdnmlb_sfnmlb_1/,19:15,P,137,319174
07:10 PM,R,120,3289,2012/07/23,2012/07/23/gid_2012_07_23_wasmlb_nynmlb_1/,19:10,P,121,319175
07:10 PM,R,144,4169,2012/07/24,2012/07/24/gid_2012_07_24_atlmlb_miamlb_1/,19:10,P,146,319176
08:05 PM,R,111,13,2012/07/24,2012/07/24/gid_2012_07_24_bosmlb_texmlb_1/,19:05,P,140,319177
07:05 PM,R,112,31,2012/07/24,2012/07/24/gid_2012_07_24_chnmlb_pitmlb_1/,19:05,P,134,319178
08:05 PM,R,113,2392,2012/07/24,2012/07/24/gid_2012_07_24_cinmlb_houmlb_1/,19:05,P,117,319179
09:40 PM,R,115,15,2012/07/24,2012/07/24/gid_2012_07_24_colmlb_arimlb_1/,18:40,P,109,319180
07:05 PM,R,116,5,2012/07/24,2012/07/24/gid_2012_07_24_detmlb_clemlb_1/,19:05,P,114,319181
10:05 PM,R,118,1,2012/07/24,2012/07/24/gid_2012_07_24_kcamlb_anamlb_1/,19:05,P,108,319182
08:15 PM,R,119,2889,2012/07/24,2012/07/24/gid_2012_07_24_lanmlb_slnmlb_1/,19:15,P,138,319183
07:05 PM,R,158,2681,2012/07/24,2012/07/24/gid_2012_07_24_milmlb_phimlb_1/,19:05,P,143,319184
08:10 PM,R,142,4,2012/07/24,2012/07/24/gid_2012_07_24_minmlb_chamlb_1/,19:10,P,145,319185
10:10 PM,R,147,680,2012/07/24,2012/07/24/gid_2012_07_24_nyamlb_seamlb_1/,19:10,P,136,319186
07:07 PM,R,133,14,2012/07/24,2012/07/24/gid_2012_07_24_oakmlb_tormlb_1/,19:07,P,141,319187
10:15 PM,R,135,2395,2012/07/24,2012/07/24/gid_2012_07_24_sdnmlb_sfnmlb_1/,19:15,P,137,319188
07:05 PM,R,139,2,2012/07/24,2012/07/24/gid_2012_07_24_tbamlb_balmlb_1/,19:05,P,110,319189
07:10 PM,R,120,3289,2012/07/24,2012/07/24/gid_2012_07_24_wasmlb_nynmlb_1/,19:10,P,121,319190
12:40 PM,R,144,4169,2012/07/25,2012/07/25/gid_2012_07_25_atlmlb_miamlb_1/,12:40,P,146,319191
08:05 PM,R,111,13,2012/07/25,2012/07/25/gid_2012_07_25_bosmlb_texmlb_1/,19:05,P,140,319192
12:35 PM,R,112,31,2012/07/25,2012/07/25/gid_2012_07_25_chnmlb_pitmlb_1/,12:35,P,134,319193
08:05 PM,R,113,2392,2012/07/25,2012/07/25/gid_2012_07_25_cinmlb_houmlb_1/,19:05,P,117,319194
09:40 PM,R,115,15,2012/07/25,2012/07/25/gid_2012_07_25_colmlb_arimlb_1/,18:40,P,109,319195
07:05 PM,R,116,5,2012/07/25,2012/07/25/gid_2012_07_25_detmlb_clemlb_1/,19:05,P,114,319196
03:35 PM,R,118,1,2012/07/25,2012/07/25/gid_2012_07_25_kcamlb_anamlb_1/,12:35,P,108,319197
08:15 PM,R,119,2889,2012/07/25,2012/07/25/gid_2012_07_25_lanmlb_slnmlb_1/,19:15,P,138,319198
01:05 PM,R,158,2681,2012/07/25,2012/07/25/gid_2012_07_25_milmlb_phimlb_1/,13:05,P,143,319199
02:10 PM,R,142,4,2012/07/25,2012/07/25/gid_2012_07_25_minmlb_chamlb_1/,13:10,P,145,319200
03:40 PM,R,147,680,2012/07/25,2012/07/25/gid_2012_07_25_nyamlb_seamlb_1/,12:40,P,136,319201
07:07 PM,R,133,14,2012/07/25,2012/07/25/gid_2012_07_25_oakmlb_tormlb_1/,19:07,P,141,319202
03:45 PM,R,135,2395,2012/07/25,2012/07/25/gid_2012_07_25_sdnmlb_sfnmlb_1/,12:45,P,137,319203
07:05 PM,R,139,2,2012/07/25,2012/07/25/gid_2012_07_25_tbamlb_balmlb_1/,19:05,P,110,319204
12:10 PM,R,120,3289,2012/07/25,2012/07/25/gid_2012_07_25_wasmlb_nynmlb_1/,12:10,P,121,319205
07:05 PM,R,116,5,2012/07/26,2012/07/26/gid_2012_07_26_detmlb_clemlb_1/,19:05,P,114,319206
10:10 PM,R,118,680,2012/07/26,2012/07/26/gid_2012_07_26_kcamlb_seamlb_1/,19:10,P,136,319207
01:45 PM,R,119,2889,2012/07/26,2012/07/26/gid_2012_07_26_lanmlb_slnmlb_1/,12:45,P,138,319208
09:40 PM,R,121,15,2012/07/26,2012/07/26/gid_2012_07_26_nynmlb_arimlb_1/,18:40,P,109,319209
12:37 PM,R,133,14,2012/07/26,2012/07/26/gid_2012_07_26_oakmlb_tormlb_1/,12:37,P,141,319210
08:05 PM,R,134,2392,2012/07/26,2012/07/26/gid_2012_07_26_pitmlb_houmlb_1/,19:05,P,117,319211
12:35 PM,R,139,2,2012/07/26,2012/07/26/gid_2012_07_26_tbamlb_balmlb_1/,12:35,P,110,319212
08:10 PM,R,120,32,2012/07/26,2012/07/26/gid_2012_07_26_wasmlb_milmlb_1/,19:10,P,158,319213
07:05 PM,R,111,3313,2012/07/27,2012/07/27/gid_2012_07_27_bosmlb_nyamlb_1/,19:05,P,147,319214
08:05 PM,R,145,13,2012/07/27,2012/07/27/gid_2012_07_27_chamlb_texmlb_1/,19:05,P,140,319215
08:40 PM,R,113,19,2012/07/27,2012/07/27/gid_2012_07_27_cinmlb_colmlb_1/,18:40,P,115,319216
08:10 PM,R,114,3312,2012/07/27,2012/07/27/gid_2012_07_27_clemlb_minmlb_1/,19:10,P,142,319217
07:07 PM,R,116,14,2012/07/27,2012/07/27/gid_2012_07_27_detmlb_tormlb_1/,19:07,P,141,319218
10:10 PM,R,118,680,2012/07/27,2012/07/27/gid_2012_07_27_kcamlb_seamlb_1/,19:10,P,136,319219
10:15 PM,R,119,2395,2012/07/27,2012/07/27/gid_2012_07_27_lanmlb_sfnmlb_1/,19:15,P,137,319220
09:40 PM,R,121,15,2012/07/27,2012/07/27/gid_2012_07_27_nynmlb_arimlb_1/,18:40,P,109,319221
07:05 PM,R,133,2,2012/07/27,2012/07/27/gid_2012_07_27_oakmlb_balmlb_1/,19:05,P,110,319222
07:35 PM,R,143,16,2012/07/27,2012/07/27/gid_2012_07_27_phimlb_atlmlb_1/,19:35,P,144,319223
08:05 PM,R,134,2392,2012/07/27,2012/07/27/gid_2012_07_27_pitmlb_houmlb_1/,19:05,P,117,319224
07:10 PM,R,135,4169,2012/07/27,2012/07/27/gid_2012_07_27_sdnmlb_miamlb_1/,19:10,P,146,319225
02:20 PM,R,138,17,2012/07/27,2012/07/27/gid_2012_07_27_slnmlb_chnmlb_1/,13:20,P,112,319226
10:05 PM,R,139,1,2012/07/27,2012/07/27/gid_2012_07_27_tbamlb_anamlb_1/,19:05,P,108,319227
08:10 PM,R,120,32,2012/07/27,2012/07/27/gid_2012_07_27_wasmlb_milmlb_1/,19:10,P,158,319228
04:05 PM,R,111,3313,2012/07/28,2012/07/28/gid_2012_07_28_bosmlb_nyamlb_1/,16:05,P,147,319229
08:05 PM,R,145,13,2012/07/28,2012/07/28/gid_2012_07_28_chamlb_texmlb_1/,19:05,P,140,319230
08:10 PM,R,113,19,2012/07/28,2012/07/28/gid_2012_07_28_cinmlb_colmlb_1/,18:10,P,115,319231
07:10 PM,R,114,3312,2012/07/28,2012/07/28/gid_2012_07_28_clemlb_minmlb_1/,18:10,P,142,319232
01:07 PM,R,116,14,2012/07/28,2012/07/28/gid_2012_07_28_detmlb_tormlb_1/,13:07,P,141,319233
04:10 PM,R,118,680,2012/07/28,2012/07/28/gid_2012_07_28_kcamlb_seamlb_1/,13:10,P,136,319234
04:05 PM,R,119,2395,2012/07/28,2012/07/28/gid_2012_07_28_lanmlb_sfnmlb_1/,13:05,P,137,319235
08:10 PM,R,121,15,2012/07/28,2012/07/28/gid_2012_07_28_nynmlb_arimlb_1/,17:10,P,109,319236
07:05 PM,R,133,2,2012/07/28,2012/07/28/gid_2012_07_28_oakmlb_balmlb_1/,19:05,P,110,319237
07:10 PM,R,143,16,2012/07/28,2012/07/28/gid_2012_07_28_phimlb_atlmlb_1/,19:10,P,144,319238
07:05 PM,R,134,2392,2012/07/28,2012/07/28/gid_2012_07_28_pitmlb_houmlb_1/,18:05,P,117,319239
07:10 PM,R,135,4169,2012/07/28,2012/07/28/gid_2012_07_28_sdnmlb_miamlb_1/,19:10,P,146,319240
01:05 PM,R,138,17,2012/07/28,2012/07/28/gid_2012_07_28_slnmlb_chnmlb_1/,12:05,P,112,319241
09:05 PM,R,139,1,2012/07/28,2012/07/28/gid_2012_07_28_tbamlb_anamlb_1/,18:05,P,108,319242
07:10 PM,R,120,32,2012/07/28,2012/07/28/gid_2012_07_28_wasmlb_milmlb_1/,18:10,P,158,319243
08:00 PM,R,111,3313,2012/07/29,2012/07/29/gid_2012_07_29_bosmlb_nyamlb_1/,20:00,P,147,319244
07:05 PM,R,145,13,2012/07/29,2012/07/29/gid_2012_07_29_chamlb_texmlb_1/,18:05,P,140,319245
03:10 PM,R,113,19,2012/07/29,2012/07/29/gid_2012_07_29_cinmlb_colmlb_1/,13:10,P,115,319246
02:10 PM,R,114,3312,2012/07/29,2012/07/29/gid_2012_07_29_clemlb_minmlb_1/,13:10,P,142,319247
01:07 PM,R,116,14,2012/07/29,2012/07/29/gid_2012_07_29_detmlb_tormlb_1/,13:07,P,141,319248
04:10 PM,R,118,680,2012/07/29,2012/07/29/gid_2012_07_29_kcamlb_seamlb_1/,13:10,P,136,319249
04:05 PM,R,119,2395,2012/07/29,2012/07/29/gid_2012_07_29_lanmlb_sfnmlb_1/,13:05,P,137,319250
04:10 PM,R,121,15,2012/07/29,2012/07/29/gid_2012_07_29_nynmlb_arimlb_1/,13:10,P,109,319251
01:35 PM,R,133,2,2012/07/29,2012/07/29/gid_2012_07_29_oakmlb_balmlb_1/,13:35,P,110,319252
01:35 PM,R,143,16,2012/07/29,2012/07/29/gid_2012_07_29_phimlb_atlmlb_1/,13:35,P,144,319253
02:05 PM,R,134,2392,2012/07/29,2012/07/29/gid_2012_07_29_pitmlb_houmlb_1/,13:05,P,117,319254
01:10 PM,R,135,4169,2012/07/29,2012/07/29/gid_2012_07_29_sdnmlb_miamlb_1/,13:10,P,146,319255
02:20 PM,R,138,17,2012/07/29,2012/07/29/gid_2012_07_29_slnmlb_chnmlb_1/,13:20,P,112,319256
03:35 PM,R,139,1,2012/07/29,2012/07/29/gid_2012_07_29_tbamlb_anamlb_1/,12:35,P,108,319257
02:10 PM,R,120,32,2012/07/29,2012/07/29/gid_2012_07_29_wasmlb_milmlb_1/,13:10,P,158,319258
07:05 PM,R,108,13,2012/07/30,2012/07/30/gid_2012_07_30_anamlb_texmlb_1/,18:05,P,140,319259
10:10 PM,R,109,22,2012/07/30,2012/07/30/gid_2012_07_30_arimlb_lanmlb_1/,19:10,P,119,319260
07:05 PM,R,110,3313,2012/07/30,2012/07/30/gid_2012_07_30_balmlb_nyamlb_1/,19:05,P,147,319261
08:10 PM,R,145,3312,2012/07/30,2012/07/30/gid_2012_07_30_chamlb_minmlb_1/,19:10,P,142,319262
07:10 PM,R,116,3,2012/07/30,2012/07/30/gid_2012_07_30_detmlb_bosmlb_1/,19:10,P,111,319263
08:10 PM,R,117,32,2012/07/30,2012/07/30/gid_2012_07_30_houmlb_milmlb_1/,19:10,P,158,319265
07:10 PM,R,146,16,2012/07/30,2012/07/30/gid_2012_07_30_miamlb_atlmlb_1/,19:10,P,144,319264
10:15 PM,R,121,2395,2012/07/30,2012/07/30/gid_2012_07_30_nynmlb_sfnmlb_1/,19:15,P,137,319266
08:05 PM,R,134,17,2012/07/30,2012/07/30/gid_2012_07_30_pitmlb_chnmlb_1/,19:05,P,112,319267
07:10 PM,R,135,2602,2012/07/30,2012/07/30/gid_2012_07_30_sdnmlb_cinmlb_1/,19:10,P,113,319268
10:05 PM,R,139,10,2012/07/30,2012/07/30/gid_2012_07_30_tbamlb_oakmlb_1/,19:05,P,133,319269
10:10 PM,R,141,680,2012/07/30,2012/07/30/gid_2012_07_30_tormlb_seamlb_1/,19:10,P,136,319270
08:05 PM,R,108,13,2012/07/31,2012/07/31/gid_2012_07_31_anamlb_texmlb_1/,19:05,P,140,319271
10:10 PM,R,109,22,2012/07/31,2012/07/31/gid_2012_07_31_arimlb_lanmlb_1/,19:10,P,119,319272
07:05 PM,R,110,3313,2012/07/31,2012/07/31/gid_2012_07_31_balmlb_nyamlb_1/,19:05,P,147,319273
08:10 PM,R,145,3312,2012/07/31,2012/07/31/gid_2012_07_31_chamlb_minmlb_1/,19:10,P,142,319274
08:10 PM,R,114,7,2012/07/31,2012/07/31/gid_2012_07_31_clemlb_kcamlb_1/,19:10,P,118,319275
07:10 PM,R,116,3,2012/07/31,2012/07/31/gid_2012_07_31_detmlb_bosmlb_1/,19:10,P,111,319276
08:10 PM,R,117,32,2012/07/31,2012/07/31/gid_2012_07_31_houmlb_milmlb_1/,19:10,P,158,319278
07:10 PM,R,146,16,2012/07/31,2012/07/31/gid_2012_07_31_miamlb_atlmlb_1/,19:10,P,144,319277
10:15 PM,R,121,2395,2012/07/31,2012/07/31/gid_2012_07_31_nynmlb_sfnmlb_1/,19:15,P,137,319279
07:05 PM,R,143,3309,2012/07/31,2012/07/31/gid_2012_07_31_phimlb_wasmlb_1/,19:05,P,120,319280
08:05 PM,R,134,17,2012/07/31,2012/07/31/gid_2012_07_31_pitmlb_chnmlb_1/,19:05,P,112,319281
07:10 PM,R,135,2602,2012/07/31,2012/07/31/gid_2012_07_31_sdnmlb_cinmlb_1/,19:10,P,113,319282
08:40 PM,R,138,19,2012/07/31,2012/07/31/gid_2012_07_31_slnmlb_colmlb_1/,18:40,P,115,319283
10:05 PM,R,139,10,2012/07/31,2012/07/31/gid_2012_07_31_tbamlb_oakmlb_1/,19:05,P,133,319284
10:10 PM,R,141,680,2012/07/31,2012/07/31/gid_2012_07_31_tormlb_seamlb_1/,19:10,P,136,319285
