gameID,gameDate,type,local_gamE_time,game_pk,game_time_et,gameday_sw,home_team_id,away_team_id,stadiumID
2012/09/25/gid_2012_09_25_clemlb_chamlb_1/,2012/09/25,R,13:10,320034,"02:10 PM",P,145,114,4
2012/09/25/gid_2012_09_25_kcamlb_detmlb_1/,2012/09/25,R,19:05,320036,"07:05 PM",P,116,118,2394
2012/09/25/gid_2012_09_25_lanmlb_sdnmlb_1/,2012/09/25,R,19:05,320037,"10:05 PM",P,135,119,2680
2012/09/25/gid_2012_09_25_miamlb_atlmlb_1/,2012/09/25,R,19:10,320035,"07:10 PM",P,144,146,16
2012/09/25/gid_2012_09_25_milmlb_cinmlb_1/,2012/09/25,R,19:10,320038,"07:10 PM",P,113,158,2602
2012/09/25/gid_2012_09_25_nyamlb_minmlb_1/,2012/09/25,R,19:10,320039,"08:10 PM",P,142,147,3312
2012/09/25/gid_2012_09_25_oakmlb_texmlb_1/,2012/09/25,R,19:05,320040,"08:05 PM",P,140,133,13
2012/09/25/gid_2012_09_25_pitmlb_nynmlb_1/,2012/09/25,R,19:10,320041,"07:10 PM",P,121,134,3289
2012/09/25/gid_2012_09_25_seamlb_anamlb_1/,2012/09/25,R,19:05,320042,"10:05 PM",P,108,136,1
2012/09/25/gid_2012_09_25_slnmlb_houmlb_1/,2012/09/25,R,19:05,320043,"08:05 PM",P,117,138,2392
2012/09/25/gid_2012_09_25_tbamlb_bosmlb_1/,2012/09/25,R,19:10,320044,"07:10 PM",P,111,139,3
2012/09/25/gid_2012_09_25_tormlb_balmlb_1/,2012/09/25,R,19:05,320045,"07:05 PM",P,110,141,2
2012/09/25/gid_2012_09_25_wasmlb_phimlb_1/,2012/09/25,R,19:05,320046,"07:05 PM",P,143,120,2681
2012/09/26/gid_2012_09_26_arimlb_sfnmlb_1/,2012/09/26,R,19:15,320047,"10:15 PM",P,137,109,2395
2012/09/26/gid_2012_09_26_chnmlb_colmlb_1/,2012/09/26,R,18:40,320048,"08:40 PM",P,115,112,19
2012/09/26/gid_2012_09_26_clemlb_chamlb_1/,2012/09/26,R,19:10,320049,"08:10 PM",P,145,114,4
2012/09/26/gid_2012_09_26_kcamlb_detmlb_1/,2012/09/26,R,19:05,320051,"07:05 PM",P,116,118,2394
2012/09/26/gid_2012_09_26_lanmlb_sdnmlb_1/,2012/09/26,R,15:35,320052,"06:35 PM",P,135,119,2680
2012/09/26/gid_2012_09_26_miamlb_atlmlb_1/,2012/09/26,R,19:10,320050,"07:10 PM",P,144,146,16
2012/09/26/gid_2012_09_26_milmlb_cinmlb_1/,2012/09/26,R,19:10,320053,"07:10 PM",P,113,158,2602
2012/09/26/gid_2012_09_26_nyamlb_minmlb_1/,2012/09/26,R,12:10,320054,"01:10 PM",P,142,147,3312
2012/09/26/gid_2012_09_26_oakmlb_texmlb_1/,2012/09/26,R,19:05,320055,"08:05 PM",P,140,133,13
2012/09/26/gid_2012_09_26_pitmlb_nynmlb_1/,2012/09/26,R,19:10,320056,"07:10 PM",P,121,134,3289
2012/09/26/gid_2012_09_26_seamlb_anamlb_1/,2012/09/26,R,19:05,320057,"10:05 PM",P,108,136,1
2012/09/26/gid_2012_09_26_slnmlb_houmlb_1/,2012/09/26,R,19:05,320058,"08:05 PM",P,117,138,2392
2012/09/26/gid_2012_09_26_tbamlb_bosmlb_1/,2012/09/26,R,19:10,320059,"07:10 PM",P,111,139,3
2012/09/26/gid_2012_09_26_tormlb_balmlb_1/,2012/09/26,R,19:05,320060,"07:05 PM",P,110,141,2
2012/09/26/gid_2012_09_26_wasmlb_phimlb_1/,2012/09/26,R,19:05,320061,"07:05 PM",P,143,120,2681
2012/09/27/gid_2012_09_27_arimlb_sfnmlb_1/,2012/09/27,R,12:45,320062,"03:45 PM",P,137,109,2395
2012/09/27/gid_2012_09_27_chnmlb_colmlb_1/,2012/09/27,R,13:10,320063,"03:10 PM",P,115,112,19
2012/09/27/gid_2012_09_27_kcamlb_detmlb_1/,2012/09/27,R,13:05,320065,"01:05 PM",P,116,118,2394
2012/09/27/gid_2012_09_27_lanmlb_sdnmlb_1/,2012/09/27,R,19:05,320066,"10:05 PM",P,135,119,2680
2012/09/27/gid_2012_09_27_miamlb_atlmlb_1/,2012/09/27,R,19:10,320064,"07:10 PM",P,144,146,16
2012/09/27/gid_2012_09_27_milmlb_cinmlb_1/,2012/09/27,R,12:35,320067,"12:35 PM",P,113,158,2602
2012/09/27/gid_2012_09_27_nyamlb_tormlb_1/,2012/09/27,R,19:07,320068,"07:07 PM",P,141,147,14
2012/09/27/gid_2012_09_27_oakmlb_texmlb_1/,2012/09/27,R,13:05,320069,"02:05 PM",P,140,133,13
2012/09/27/gid_2012_09_27_pitmlb_nynmlb_1/,2012/09/27,R,13:10,320070,"01:10 PM",P,121,134,3289
2012/09/27/gid_2012_09_27_seamlb_anamlb_1/,2012/09/27,R,12:35,320071,"03:35 PM",P,108,136,1
2012/09/27/gid_2012_09_27_tbamlb_chamlb_1/,2012/09/27,R,19:10,320072,"08:10 PM",P,145,139,4
2012/09/27/gid_2012_09_27_wasmlb_phimlb_1/,2012/09/27,R,19:05,320073,"07:05 PM",P,143,120,2681
2012/09/28/gid_2012_09_28_anamlb_texmlb_1/,2012/09/28,R,19:05,320074,"08:05 PM",P,140,108,13
2012/09/28/gid_2012_09_28_bosmlb_balmlb_1/,2012/09/28,R,19:05,320075,"07:05 PM",P,110,111,2
2012/09/28/gid_2012_09_28_chnmlb_arimlb_1/,2012/09/28,R,18:40,320076,"09:40 PM",P,109,112,15
2012/09/28/gid_2012_09_28_cinmlb_pitmlb_1/,2012/09/28,R,19:05,320077,"07:05 PM",P,134,113,31
2012/09/28/gid_2012_09_28_colmlb_lanmlb_1/,2012/09/28,R,19:10,320078,"10:10 PM",P,119,115,22
2012/09/28/gid_2012_09_28_detmlb_minmlb_1/,2012/09/28,R,19:10,320079,"08:10 PM",P,142,116,3312
2012/09/28/gid_2012_09_28_houmlb_milmlb_1/,2012/09/28,R,19:10,320080,"08:10 PM",P,158,117,32
2012/09/28/gid_2012_09_28_kcamlb_clemlb_1/,2012/09/28,R,19:05,320081,"07:05 PM",P,114,118,5
2012/09/28/gid_2012_09_28_nyamlb_tormlb_1/,2012/09/28,R,19:07,320082,"07:07 PM",P,141,147,14
2012/09/28/gid_2012_09_28_nynmlb_atlmlb_1/,2012/09/28,R,19:35,320083,"07:35 PM",P,144,121,16
2012/09/28/gid_2012_09_28_phimlb_miamlb_1/,2012/09/28,R,19:10,320084,"07:10 PM",P,146,143,4169
2012/09/28/gid_2012_09_28_seamlb_oakmlb_1/,2012/09/28,R,19:05,320085,"10:05 PM",P,133,136,10
2012/09/28/gid_2012_09_28_sfnmlb_sdnmlb_1/,2012/09/28,R,19:05,320086,"10:05 PM",P,135,137,2680
2012/09/28/gid_2012_09_28_tbamlb_chamlb_1/,2012/09/28,R,19:10,320087,"08:10 PM",P,145,139,4
2012/09/28/gid_2012_09_28_wasmlb_slnmlb_1/,2012/09/28,R,19:15,320088,"08:15 PM",P,138,120,2889
2012/09/29/gid_2012_09_29_anamlb_texmlb_1/,2012/09/29,R,15:05,320089,"04:05 PM",P,140,108,13
2012/09/29/gid_2012_09_29_bosmlb_balmlb_1/,2012/09/29,R,19:05,320090,"07:05 PM",P,110,111,2
2012/09/29/gid_2012_09_29_chnmlb_arimlb_1/,2012/09/29,R,17:10,320091,"08:10 PM",P,109,112,15
2012/09/29/gid_2012_09_29_cinmlb_pitmlb_1/,2012/09/29,R,19:05,320092,"07:05 PM",P,134,113,31
2012/09/29/gid_2012_09_29_colmlb_lanmlb_1/,2012/09/29,R,18:10,320093,"09:10 PM",P,119,115,22
2012/09/29/gid_2012_09_29_detmlb_minmlb_1/,2012/09/29,R,15:05,320094,"04:05 PM",P,142,116,3312
2012/09/29/gid_2012_09_29_houmlb_milmlb_1/,2012/09/29,R,18:10,320095,"07:10 PM",P,158,117,32
2012/09/29/gid_2012_09_29_kcamlb_clemlb_1/,2012/09/29,R,19:05,320096,"07:05 PM",P,114,118,5
2012/09/29/gid_2012_09_29_nyamlb_tormlb_1/,2012/09/29,R,13:07,320097,"01:07 PM",P,141,147,14
2012/09/29/gid_2012_09_29_nynmlb_atlmlb_1/,2012/09/29,R,19:10,320098,"07:10 PM",P,144,121,16
2012/09/29/gid_2012_09_29_phimlb_miamlb_1/,2012/09/29,R,19:10,320099,"07:10 PM",P,146,143,4169
2012/09/29/gid_2012_09_29_seamlb_oakmlb_1/,2012/09/29,R,13:05,320100,"04:05 PM",P,133,136,10
2012/09/29/gid_2012_09_29_sfnmlb_sdnmlb_1/,2012/09/29,R,17:35,320101,"08:35 PM",P,135,137,2680
2012/09/29/gid_2012_09_29_tbamlb_chamlb_1/,2012/09/29,R,15:05,320102,"04:05 PM",P,145,139,4
2012/09/29/gid_2012_09_29_wasmlb_slnmlb_1/,2012/09/29,R,18:15,320103,"07:15 PM",P,138,120,2889
2012/09/30/gid_2012_09_30_anamlb_texmlb_1/,2012/09/30,R,12:05,320104,"01:05 PM",P,140,108,13
2012/09/30/gid_2012_09_30_anamlb_texmlb_2/,2012/09/30,R,18:05,320089,"07:05 PM",P,140,108,13
2012/09/30/gid_2012_09_30_bosmlb_balmlb_1/,2012/09/30,R,13:35,320105,"01:35 PM",P,110,111,2
2012/09/30/gid_2012_09_30_chnmlb_arimlb_1/,2012/09/30,R,13:10,320106,"04:10 PM",P,109,112,15
2012/09/30/gid_2012_09_30_cinmlb_pitmlb_1/,2012/09/30,R,13:35,320107,"01:35 PM",P,134,113,31
2012/09/30/gid_2012_09_30_colmlb_lanmlb_1/,2012/09/30,R,13:10,320108,"04:10 PM",P,119,115,22
2012/09/30/gid_2012_09_30_detmlb_minmlb_1/,2012/09/30,R,13:10,320109,"02:10 PM",P,142,116,3312
2012/09/30/gid_2012_09_30_houmlb_milmlb_1/,2012/09/30,R,13:10,320110,"02:10 PM",P,158,117,32
2012/09/30/gid_2012_09_30_kcamlb_clemlb_1/,2012/09/30,R,13:05,320111,"01:05 PM",P,114,118,5
2012/09/30/gid_2012_09_30_nyamlb_tormlb_1/,2012/09/30,R,13:07,320112,"01:07 PM",P,141,147,14
2012/09/30/gid_2012_09_30_nynmlb_atlmlb_1/,2012/09/30,R,13:35,320113,"01:35 PM",P,144,121,16
2012/09/30/gid_2012_09_30_phimlb_miamlb_1/,2012/09/30,R,13:10,320114,"01:10 PM",P,146,143,4169
2012/09/30/gid_2012_09_30_seamlb_oakmlb_1/,2012/09/30,R,13:05,320115,"04:05 PM",P,133,136,10
2012/09/30/gid_2012_09_30_sfnmlb_sdnmlb_1/,2012/09/30,R,13:05,320116,"04:05 PM",P,135,137,2680
2012/09/30/gid_2012_09_30_tbamlb_chamlb_1/,2012/09/30,R,13:10,320117,"02:10 PM",P,145,139,4
2012/09/30/gid_2012_09_30_wasmlb_slnmlb_1/,2012/09/30,R,13:15,320118,"02:15 PM",P,138,120,2889
2012/10/01/gid_2012_10_01_anamlb_seamlb_1/,2012/10/01,R,19:10,320119,"10:10 PM",P,136,108,680
2012/10/01/gid_2012_10_01_atlmlb_pitmlb_1/,2012/10/01,R,19:05,320120,"07:05 PM",P,134,144,31
2012/10/01/gid_2012_10_01_balmlb_tbamlb_1/,2012/10/01,R,19:10,320121,"07:10 PM",P,139,110,12
2012/10/01/gid_2012_10_01_bosmlb_nyamlb_1/,2012/10/01,R,19:05,320122,"07:05 PM",P,147,111,3313
2012/10/01/gid_2012_10_01_chamlb_clemlb_1/,2012/10/01,R,19:05,320123,"07:05 PM",P,114,145,5
2012/10/01/gid_2012_10_01_cinmlb_slnmlb_1/,2012/10/01,R,19:15,320124,"08:15 PM",P,138,113,2889
2012/10/01/gid_2012_10_01_colmlb_arimlb_1/,2012/10/01,R,18:40,320125,"09:40 PM",P,109,115,15
2012/10/01/gid_2012_10_01_detmlb_kcamlb_1/,2012/10/01,R,19:10,320126,"08:10 PM",P,118,116,7
2012/10/01/gid_2012_10_01_houmlb_chnmlb_1/,2012/10/01,R,19:05,320127,"08:05 PM",P,112,117,17
2012/10/01/gid_2012_10_01_minmlb_tormlb_1/,2012/10/01,R,19:07,320128,"07:07 PM",P,141,142,14
2012/10/01/gid_2012_10_01_nynmlb_miamlb_1/,2012/10/01,R,19:10,320129,"07:10 PM",P,146,121,4169
2012/10/01/gid_2012_10_01_phimlb_wasmlb_1/,2012/10/01,R,19:05,320130,"07:05 PM",P,120,143,3309
2012/10/01/gid_2012_10_01_sdnmlb_milmlb_1/,2012/10/01,R,19:10,320131,"08:10 PM",P,158,135,32
2012/10/01/gid_2012_10_01_sfnmlb_lanmlb_1/,2012/10/01,R,19:10,320132,"10:10 PM",P,119,137,22
2012/10/01/gid_2012_10_01_texmlb_oakmlb_1/,2012/10/01,R,19:05,320133,"10:05 PM",P,133,140,10
2012/10/02/gid_2012_10_02_anamlb_seamlb_1/,2012/10/02,R,19:10,320134,"10:10 PM",P,136,108,680
2012/10/02/gid_2012_10_02_atlmlb_pitmlb_1/,2012/10/02,R,19:05,320135,"07:05 PM",P,134,144,31
2012/10/02/gid_2012_10_02_balmlb_tbamlb_1/,2012/10/02,R,19:10,320136,"07:10 PM",P,139,110,12
2012/10/02/gid_2012_10_02_bosmlb_nyamlb_1/,2012/10/02,R,19:05,320137,"07:05 PM",P,147,111,3313
2012/10/02/gid_2012_10_02_chamlb_clemlb_1/,2012/10/02,R,19:05,320138,"07:05 PM",P,114,145,5
2012/10/02/gid_2012_10_02_cinmlb_slnmlb_1/,2012/10/02,R,19:15,320139,"08:15 PM",P,138,113,2889
2012/10/02/gid_2012_10_02_colmlb_arimlb_1/,2012/10/02,R,18:40,320140,"09:40 PM",P,109,115,15
2012/10/02/gid_2012_10_02_detmlb_kcamlb_1/,2012/10/02,R,19:10,320141,"08:10 PM",P,118,116,7
2012/10/02/gid_2012_10_02_houmlb_chnmlb_1/,2012/10/02,R,19:05,320142,"08:05 PM",P,112,117,17
2012/10/02/gid_2012_10_02_minmlb_tormlb_1/,2012/10/02,R,19:07,320143,"07:07 PM",P,141,142,14
2012/10/02/gid_2012_10_02_nynmlb_miamlb_1/,2012/10/02,R,19:10,320144,"07:10 PM",P,146,121,4169
2012/10/02/gid_2012_10_02_phimlb_wasmlb_1/,2012/10/02,R,19:05,320145,"07:05 PM",P,120,143,3309
2012/10/02/gid_2012_10_02_sdnmlb_milmlb_1/,2012/10/02,R,19:10,320146,"08:10 PM",P,158,135,32
2012/10/02/gid_2012_10_02_sfnmlb_lanmlb_1/,2012/10/02,R,19:10,320147,"10:10 PM",P,119,137,22
2012/10/02/gid_2012_10_02_texmlb_oakmlb_1/,2012/10/02,R,19:05,320148,"10:05 PM",P,133,140,10
2012/10/03/gid_2012_10_03_anamlb_seamlb_1/,2012/10/03,R,15:40,320149,"06:40 PM",P,136,108,680
2012/10/03/gid_2012_10_03_atlmlb_pitmlb_1/,2012/10/03,R,12:35,320150,"12:35 PM",P,134,144,31
2012/10/03/gid_2012_10_03_balmlb_tbamlb_1/,2012/10/03,R,19:10,320151,"07:10 PM",P,139,110,12
2012/10/03/gid_2012_10_03_bosmlb_nyamlb_1/,2012/10/03,R,19:05,320152,"07:05 PM",P,147,111,3313
2012/10/03/gid_2012_10_03_chamlb_clemlb_1/,2012/10/03,R,19:05,320153,"07:05 PM",P,114,145,5
2012/10/03/gid_2012_10_03_cinmlb_slnmlb_1/,2012/10/03,R,19:15,320154,"08:15 PM",P,138,113,2889
2012/10/03/gid_2012_10_03_colmlb_arimlb_1/,2012/10/03,R,16:10,320155,"07:10 PM",P,109,115,15
2012/10/03/gid_2012_10_03_detmlb_kcamlb_1/,2012/10/03,R,19:10,320156,"08:10 PM",P,118,116,7
2012/10/03/gid_2012_10_03_houmlb_chnmlb_1/,2012/10/03,R,13:20,320157,"02:20 PM",P,112,117,17
2012/10/03/gid_2012_10_03_minmlb_tormlb_1/,2012/10/03,R,19:07,320158,"07:07 PM",P,141,142,14
2012/10/03/gid_2012_10_03_nynmlb_miamlb_1/,2012/10/03,R,16:10,320159,"04:10 PM",P,146,121,4169
2012/10/03/gid_2012_10_03_phimlb_wasmlb_1/,2012/10/03,R,13:05,320160,"01:05 PM",P,120,143,3309
2012/10/03/gid_2012_10_03_sdnmlb_milmlb_1/,2012/10/03,R,19:10,320161,"08:10 PM",P,158,135,32
2012/10/03/gid_2012_10_03_sfnmlb_lanmlb_1/,2012/10/03,R,16:15,320162,"07:15 PM",P,119,137,22
2012/10/03/gid_2012_10_03_texmlb_oakmlb_1/,2012/10/03,R,12:35,320163,"03:35 PM",P,133,140,10
2012/10/05/gid_2012_10_05_balmlb_texmlb_1/,2012/10/05,F,19:30,345594,"08:30 PM",P,140,110,13
2012/10/05/gid_2012_10_05_slnmlb_atlmlb_1/,2012/10/05,F,17:00,345595,"05:00 PM",P,144,138,16
2012/10/06/gid_2012_10_06_cinmlb_sfnmlb_1/,2012/10/06,D,18:30,345606,"09:30 PM",P,137,113,2395
2012/10/06/gid_2012_10_06_oakmlb_detmlb_1/,2012/10/06,D,18:00,345596,"06:00 PM",P,116,133,2394
2012/10/07/gid_2012_10_07_cinmlb_sfnmlb_1/,2012/10/07,D,18:30,345607,"09:30 PM",P,137,113,2395
2012/10/07/gid_2012_10_07_nyamlb_balmlb_1/,2012/10/07,D,18:00,345601,"06:00 PM",P,110,147,2
2012/10/07/gid_2012_10_07_oakmlb_detmlb_1/,2012/10/07,D,12:00,345597,"12:00 PM",P,116,133,2394
2012/10/07/gid_2012_10_07_wasmlb_slnmlb_1/,2012/10/07,D,14:00,345611,"03:00 PM",P,138,120,2889
2012/10/08/gid_2012_10_08_nyamlb_balmlb_1/,2012/10/08,D,20:00,345602,"08:00 PM",P,110,147,2
2012/10/08/gid_2012_10_08_wasmlb_slnmlb_1/,2012/10/08,D,15:30,345612,"04:30 PM",P,138,120,2889
2012/10/09/gid_2012_10_09_detmlb_oakmlb_1/,2012/10/09,D,18:00,345598,"09:00 PM",P,133,116,10
2012/10/09/gid_2012_10_09_sfnmlb_cinmlb_1/,2012/10/09,D,17:30,345608,"05:30 PM",P,113,137,2602
2012/10/10/gid_2012_10_10_balmlb_nyamlb_1/,2012/10/10,D,19:30,345603,"07:30 PM",P,147,110,3313
2012/10/10/gid_2012_10_10_detmlb_oakmlb_1/,2012/10/10,D,18:30,345599,"09:30 PM",P,133,116,10
2012/10/10/gid_2012_10_10_sfnmlb_cinmlb_1/,2012/10/10,D,16:00,345609,"04:00 PM",P,113,137,2602
2012/10/10/gid_2012_10_10_slnmlb_wasmlb_1/,2012/10/10,D,13:00,345613,"01:00 PM",P,120,138,3309
2012/10/11/gid_2012_10_11_balmlb_nyamlb_1/,2012/10/11,D,19:30,345604,"07:30 PM",P,147,110,3313
2012/10/11/gid_2012_10_11_detmlb_oakmlb_1/,2012/10/11,D,18:30,345600,"09:30 PM",P,133,116,10
2012/10/11/gid_2012_10_11_sfnmlb_cinmlb_1/,2012/10/11,D,13:00,345610,"01:00 PM",P,113,137,2602
2012/10/11/gid_2012_10_11_slnmlb_wasmlb_1/,2012/10/11,D,16:00,345614,"04:00 PM",P,120,138,3309
2012/10/12/gid_2012_10_12_balmlb_nyamlb_1/,2012/10/12,D,17:00,345605,"05:00 PM",P,147,110,3313
2012/10/12/gid_2012_10_12_slnmlb_wasmlb_1/,2012/10/12,D,20:30,345615,"08:30 PM",P,120,138,3309
2012/10/13/gid_2012_10_13_detmlb_nyamlb_1/,2012/10/13,L,20:00,345616,"08:00 PM",P,147,116,3313
2012/10/14/gid_2012_10_14_detmlb_nyamlb_1/,2012/10/14,L,16:00,345617,"04:00 PM",P,147,116,3313
2012/10/14/gid_2012_10_14_slnmlb_sfnmlb_1/,2012/10/14,L,17:00,345623,"08:00 PM",P,137,138,2395
2012/10/15/gid_2012_10_15_slnmlb_sfnmlb_1/,2012/10/15,L,17:00,345624,"08:00 PM",P,137,138,2395
2012/10/16/gid_2012_10_16_nyamlb_detmlb_1/,2012/10/16,L,20:00,345618,"08:00 PM",P,116,147,2394
2012/10/17/gid_2012_10_17_nyamlb_detmlb_1/,2012/10/17,L,20:00,345619,"08:00 PM",P,116,147,2394
2012/10/17/gid_2012_10_17_sfnmlb_slnmlb_1/,2012/10/17,L,15:00,345625,"04:00 PM",P,138,137,2889
2012/10/18/gid_2012_10_18_nyamlb_detmlb_1/,2012/10/18,L,16:00,345619,"04:00 PM",P,116,147,2394
2012/10/18/gid_2012_10_18_sfnmlb_slnmlb_1/,2012/10/18,L,19:00,345626,"08:00 PM",P,138,137,2889
2012/10/19/gid_2012_10_19_sfnmlb_slnmlb_1/,2012/10/19,L,19:00,345627,"08:00 PM",P,138,137,2889
2012/10/21/gid_2012_10_21_slnmlb_sfnmlb_1/,2012/10/21,L,16:30,345628,"07:30 PM",P,137,138,2395
2012/10/22/gid_2012_10_22_slnmlb_sfnmlb_1/,2012/10/22,L,17:00,345629,"08:00 PM",P,137,138,2395
2012/10/24/gid_2012_10_24_detmlb_sfnmlb_1/,2012/10/24,W,17:00,345630,"08:00 PM",P,137,116,2395
2012/10/25/gid_2012_10_25_detmlb_sfnmlb_1/,2012/10/25,W,17:00,345631,"08:00 PM",P,137,116,2395
2012/10/27/gid_2012_10_27_sfnmlb_detmlb_1/,2012/10/27,W,20:00,345632,"08:00 PM",P,116,137,2394
2012/10/28/gid_2012_10_28_sfnmlb_detmlb_1/,2012/10/28,W,20:00,345633,"08:00 PM",P,116,137,2394
2013/02/21/gid_2013_02_21_bocbbc_bosmlb_1/,2013/02/21,E,16:00,362952,"04:00 PM",N,111,227,4309
2013/02/21/gid_2013_02_21_neubbc_bosmlb_1/,2013/02/21,E,13:35,362953,"01:35 PM",N,111,343,4309
2013/02/22/gid_2013_02_22_cinmlb_clemlb_1/,2013/02/22,S,13:05,362954,"03:05 PM",Y,114,113,3834
2013/02/22/gid_2013_02_22_detmlb_atlmlb_1/,2013/02/22,S,13:05,362955,"01:05 PM",Y,144,116,2504
2013/02/22/gid_2013_02_22_kcamlb_texmlb_1/,2013/02/22,S,13:05,362956,"03:05 PM",E,140,118,2603
2013/02/22/gid_2013_02_22_sdnmlb_seamlb_1/,2013/02/22,S,13:05,362957,"03:05 PM",E,136,135,2530
2013/02/23/gid_2013_02_23_anamlb_sfnmlb_1/,2013/02/23,S,13:05,362958,"03:05 PM",Y,137,108,2532
2013/02/23/gid_2013_02_23_chamlb_lanmlb_1/,2013/02/23,S,13:05,362959,"03:05 PM",Y,119,145,3809
2013/02/23/gid_2013_02_23_chnmlb_anamlb_1/,2013/02/23,S,13:05,362960,"03:05 PM",Y,108,112,2500
2013/02/23/gid_2013_02_23_clemlb_cinmlb_1/,2013/02/23,S,13:05,362961,"03:05 PM",Y,113,114,3834
2013/02/23/gid_2013_02_23_colmlb_arimlb_1/,2013/02/23,S,13:10,362962,"03:10 PM",Y,109,115,4249
2013/02/23/gid_2013_02_23_houmlb_phimlb_1/,2013/02/23,S,13:05,362963,"01:05 PM",Y,143,117,2700
2013/02/23/gid_2013_02_23_minmlb_balmlb_1/,2013/02/23,S,13:05,362965,"01:05 PM",Y,110,142,2508
2013/02/23/gid_2013_02_23_nyamlb_atlmlb_1/,2013/02/23,S,13:05,362966,"01:05 PM",Y,144,147,2504
2013/02/23/gid_2013_02_23_oakmlb_milmlb_1/,2013/02/23,S,13:05,362967,"03:05 PM",Y,158,133,2518
2013/02/23/gid_2013_02_23_pitmlb_tbamlb_1/,2013/02/23,S,13:05,362968,"01:05 PM",Y,139,134,2534
2013/02/23/gid_2013_02_23_seamlb_sdnmlb_1/,2013/02/23,S,13:05,362969,"03:05 PM",E,135,136,2530
2013/02/23/gid_2013_02_23_slnmlb_miamlb_1/,2013/02/23,S,13:05,362970,"01:05 PM",Y,146,138,2520
2013/02/23/gid_2013_02_23_tbamlb_bosmlb_1/,2013/02/23,S,13:35,362971,"01:35 PM",Y,111,139,4309
2013/02/23/gid_2013_02_23_texmlb_kcamlb_1/,2013/02/23,S,13:05,362972,"03:05 PM",E,118,140,2603
2013/02/23/gid_2013_02_23_tormlb_detmlb_1/,2013/02/23,S,13:05,362973,"01:05 PM",Y,116,141,2511
2013/02/23/gid_2013_02_23_wasmlb_nynmlb_1/,2013/02/23,S,12:10,362974,"12:10 PM",Y,121,120,2856
2013/02/24/gid_2013_02_24_arimlb_colmlb_1/,2013/02/24,S,13:10,362975,"03:10 PM",Y,115,109,4249
2013/02/24/gid_2013_02_24_atlmlb_pitmlb_1/,2013/02/24,S,13:05,362976,"01:05 PM",Y,134,144,2526
2013/02/24/gid_2013_02_24_balmlb_tormlb_1/,2013/02/24,S,13:05,362977,"01:05 PM",Y,141,110,2536
2013/02/24/gid_2013_02_24_bosmlb_slnmlb_1/,2013/02/24,S,13:05,362978,"01:05 PM",Y,138,111,2520
2013/02/24/gid_2013_02_24_cinmlb_clemlb_1/,2013/02/24,S,13:05,362980,"03:05 PM",Y,114,113,3834
2013/02/24/gid_2013_02_24_clemlb_milmlb_1/,2013/02/24,S,13:05,362981,"03:05 PM",Y,158,114,2518
2013/02/24/gid_2013_02_24_kcamlb_texmlb_1/,2013/02/24,S,13:05,362982,"03:05 PM",E,140,118,2603
2013/02/24/gid_2013_02_24_lanmlb_chamlb_1/,2013/02/24,S,13:05,362983,"03:05 PM",Y,145,119,3809
2013/02/24/gid_2013_02_24_miamlb_wasmlb_1/,2013/02/24,S,13:05,362984,"01:05 PM",Y,120,146,2513
2013/02/24/gid_2013_02_24_nynmlb_houmlb_1/,2013/02/24,S,13:05,362985,"01:05 PM",Y,117,121,2514
2013/02/24/gid_2013_02_24_oakmlb_anamlb_1/,2013/02/24,S,13:05,362986,"03:05 PM",Y,108,133,2500
2013/02/24/gid_2013_02_24_phimlb_detmlb_1/,2013/02/24,S,13:05,362987,"01:05 PM",Y,116,143,2511
2013/02/24/gid_2013_02_24_sdnmlb_seamlb_1/,2013/02/24,S,13:05,362988,"03:05 PM",E,136,135,2530
2013/02/24/gid_2013_02_24_sfnmlb_chnmlb_1/,2013/02/24,S,13:05,362989,"03:05 PM",Y,112,137,2507
2013/02/24/gid_2013_02_24_tbamlb_minmlb_1/,2013/02/24,S,13:05,362990,"01:05 PM",Y,142,139,2519
2013/02/24/gid_2013_02_24_tormlb_nyamlb_1/,2013/02/24,S,13:05,362991,"01:05 PM",Y,147,141,2523
2013/02/24/gid_2013_02_24_umwbbc_nynmlb_1/,2013/02/24,E,12:10,362992,"12:10 PM",N,121,2290,2856
2013/02/25/gid_2013_02_25_anamlb_seamlb_1/,2013/02/25,S,13:05,362993,"03:05 PM",E,136,108,2530
2013/02/25/gid_2013_02_25_arimlb_kcamlb_1/,2013/02/25,S,13:05,362994,"03:05 PM",E,118,109,2603
2013/02/25/gid_2013_02_25_bosmlb_tbamlb_1/,2013/02/25,S,13:05,362995,"01:05 PM",Y,139,111,2534
2013/02/25/gid_2013_02_25_bosmlb_tormlb_1/,2013/02/25,S,13:05,362996,"01:05 PM",Y,141,111,2536
2013/02/25/gid_2013_02_25_chamlb_sfnmlb_1/,2013/02/25,S,13:05,362997,"03:05 PM",Y,137,145,2532
2013/02/25/gid_2013_02_25_chnmlb_lanmlb_1/,2013/02/25,S,13:05,362998,"03:05 PM",Y,119,112,3809
2013/02/25/gid_2013_02_25_clemlb_oakmlb_1/,2013/02/25,S,13:05,362999,"03:05 PM",Y,133,114,2524
2013/02/25/gid_2013_02_25_detmlb_phimlb_1/,2013/02/25,S,13:05,363000,"01:05 PM",Y,143,116,2700
2013/02/25/gid_2013_02_25_houmlb_slnmlb_1/,2013/02/25,S,13:05,363001,"01:05 PM",Y,138,117,2520
